ID,Neo Reference ID,Name,Limited Name,Designation,NASA JPL URL,Absolute Magnitude (H),Min Diameter (km),Max Diameter (km),Min Diameter (m),Max Diameter (m),Min Diameter (miles),Max Diameter (miles),Min Diameter (feet),Max Diameter (feet),Is Potentially Hazardous,Close Approach Date,Close Approach Date (Full),Epoch Date Close Approach,Relative Velocity (km/s),Relative Velocity (km/h),Relative Velocity (miles/h),Miss Distance (astronomical),Miss Distance (lunar),Miss Distance (km),Miss Distance (miles),Orbiting Body
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,6/25/2128,2128-Jun-25 09:16,5.00121E+12,35.98260822,129537.3896,80489.49634,0.231644759,90.10981133,34653562.57,21532725.3,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,8/21/2131,2131-Aug-21 01:47,5.10072E+12,35.62590648,128253.2633,79691.5902,0.432708641,168.3236615,64732291.07,40222780.52,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,3/13/2136,2136-Mar-13 06:54,5.24468E+12,35.33078072,127190.8106,79031.42339,0.088288177,34.3441007,13207723.17,8206898.616,Merc
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,6/15/2137,2137-Jun-15 10:22,5.28435E+12,28.26633414,101758.8029,63228.96283,0.039560603,15.38907457,5918181.945,3677387.738,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,7/13/2138,2138-Jul-13 08:25,5.3183E+12,29.79535065,107263.2624,66649.21988,0.140819459,54.77876943,21066291.08,13089986.28,Venus
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,9/5/2141,2141-Sep-05 21:21,5.4177E+12,23.89394477,86018.20119,53448.36507,0.396927858,154.4049368,59379562.12,36896748.97,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,6/10/2146,2146-Jun-10 10:19,5.56791E+12,21.98078373,79130.82141,49168.81512,0.301815667,117.4062946,45150980.96,28055518.62,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,7/1/2147,2147-Jul-01 06:35,5.60125E+12,39.53284719,142318.2499,88431.02587,0.339729109,132.1546234,50822751.07,31579793.14,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,8/25/2150,2150-Aug-25 22:45,5.70075E+12,32.23401267,116042.4456,72104.26295,0.386514741,150.3542343,57821781.99,35928789.29,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,11/1/2150,2150-Nov-01 16:14,5.70661E+12,30.26880622,108967.7024,67708.29264,0.131670706,51.21990452,19697657.11,12239556.57,Venus
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,6/18/2156,2156-Jun-18 16:04,5.88424E+12,30.94429963,111399.4787,69219.30385,0.070348116,27.3654172,10523928.34,6539265.842,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,9/7/2160,2160-Sep-07 23:10,6.0175E+12,21.37298027,76942.72898,47809.21957,0.444323446,172.8418206,66469841.17,41302444.08,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,2/21/2163,2163-Feb-21 04:22,6.09493E+12,31.02044625,111673.6065,69389.63621,0.117988702,45.89760504,17650858.49,10967734.88,Venus
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,4/10/2163,2163-Apr-10 06:31,6.09909E+12,24.15219708,86947.90948,54026.04964,0.067774217,26.36417026,10138878.44,6300006.93,Mars
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,6/11/2165,2165-Jun-11 02:24,6.16759E+12,23.86503803,85914.13689,53383.70356,0.205057395,79.76732681,30676149.58,19061275.47,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,7/5/2166,2166-Jul-05 18:55,6.20126E+12,42.7538923,153914.0123,95636.18168,0.433908053,168.7902327,64911720.55,40334272.82,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,8/30/2169,2169-Aug-30 10:27,6.30076E+12,29.05362557,104593.0521,64990.05505,0.365760216,142.2807241,54716949.29,33999535.71,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,11/17/2170,2170-Nov-17 06:52,6.33911E+12,35.60590553,128181.2599,79646.85009,0.086272784,33.56011309,12906224.77,8019556.2,Merc
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,6/12/2174,2174-Jun-12 17:08,6.45172E+12,20.21564371,72776.31735,45220.37341,0.45853007,178.3681971,68595121.74,42623032.19,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,6/12/2175,2175-Jun-12 17:27,6.48326E+12,31.81182903,114522.5845,71159.88035,0.104882813,40.79941406,15690245.35,9749466.371,Venus
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,6/23/2175,2175-Jun-23 19:48,6.48422E+12,34.13023758,122868.8553,76345.92845,0.172183484,66.97937508,25758282.38,16005454.49,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,8/17/2178,2178-Aug-17 23:47,6.58368E+12,37.71000537,135756.0193,84353.51101,0.468623405,182.2945044,70105063.16,43561266.29,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,6/13/2184,2184-Jun-13 03:43,6.76738E+12,26.25476422,94517.15121,58729.28209,0.106974305,41.61300453,16003128.13,9943882.715,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,10/2/2187,2187-Oct-02 02:41,6.87157E+12,32.35814246,116489.3129,72381.92887,0.096697254,37.61523188,14465703.26,8988571.202,Venus
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,9/3/2188,2188-Sep-03 07:01,6.90071E+12,26.12975637,94067.12292,58449.65202,0.372234246,144.7991218,55685450.37,34601334.38,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,6/10/2193,2193-Jun-10 21:52,7.05118E+12,20.89341321,75216.28756,46736.47601,0.378368085,147.1851851,56603059.62,35171510.32,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,6/27/2194,2194-Jun-27 14:06,7.08416E+12,36.91766646,132903.5993,82581.12811,0.259767413,101.0495238,38860651.73,24146889.28,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,8/22/2197,2197-Aug-22 00:33,7.18364E+12,34.93420427,125763.1354,78144.32152,0.4204582,163.5582398,62899651.13,39084030.86,Earth
2001566,2001566,1566 Icarus (1949 MA),Icarus,1566,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001566,16.59,1.278070988,2.85785361,1278.070988,2857.85361,0.794156248,1.775787355,4193.146421,9376.160437,TRUE,1/21/2200,2200-Jan-21 02:09,7.25985E+12,32.31357827,116328.8818,72282.24323,0.09683023,37.66695943,14485596.14,9000932.066,Venus
2001580,2001580,1580 Betulia (1950 KA),Betulia,1580,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001580,14.69,3.065878759,6.855513317,3065.878759,6855.513317,1.905048151,4.259817165,10058.65767,22491.84231,FALSE,5/7/1911,1911-May-07 13:13,-1.85099E+12,28.68695704,103273.0453,64169.8542,0.485626277,188.9086218,72648656.69,45141782.01,Earth
2001580,2001580,1580 Betulia (1950 KA),Betulia,1580,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001580,14.69,3.065878759,6.855513317,3065.878759,6855.513317,1.905048151,4.259817165,10058.65767,22491.84231,FALSE,5/10/1924,1924-May-10 05:06,-1.44044E+12,28.23615432,101650.1555,63161.45359,0.383322958,149.1126305,57344297.99,35632094.49,Earth
2001580,2001580,1580 Betulia (1950 KA),Betulia,1580,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001580,14.69,3.065878759,6.855513317,3065.878759,6855.513317,1.905048151,4.259817165,10058.65767,22491.84231,FALSE,6/9/1929,1929-Jun-09 14:54,-1.28005E+12,11.35765343,40887.55234,25405.93495,1.849558309,719.4781822,276689983.5,171927183.3,Juptr
2001580,2001580,1580 Betulia (1950 KA),Betulia,1580,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001580,14.69,3.065878759,6.855513317,3065.878759,6855.513317,1.905048151,4.259817165,10058.65767,22491.84231,FALSE,5/14/1937,1937-May-14 10:01,-1.02985E+12,27.93742694,100574.737,62493.23033,0.27506667,107.0009346,41149387.93,25569044,Earth
2001580,2001580,1580 Betulia (1950 KA),Betulia,1580,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001580,14.69,3.065878759,6.855513317,3065.878759,6855.513317,1.905048151,4.259817165,10058.65767,22491.84231,FALSE,5/18/1950,1950-May-18 06:48,-6.19291E+11,27.84993485,100259.7655,62297.51927,0.188184248,73.20367255,28151962.7,17492818.47,Earth
2001580,2001580,1580 Betulia (1950 KA),Betulia,1580,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001580,14.69,3.065878759,6.855513317,3065.878759,6855.513317,1.905048151,4.259817165,10058.65767,22491.84231,FALSE,5/19/1963,1963-May-19 23:06,-2.08918E+11,27.95712763,100645.6595,62537.2988,0.157874924,61.41334528,23617752.3,14675390.77,Earth
